,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
527,4.122515849,30.83564728,0.656218541,550,1232.714286,2143,17.02,26.08,38.16,5.211664,8.225964571,10.48669,3.269782664,0.796005301,99.28571429,15,32.57142857,56,9,51.28571429,83,317.3,609.8857143,1000,2,9.428571429,15,3,4.285714286,6,107,153.2857143,215,0.89,1.632857143,2.19,2,2,2,0,1.714285714,3,0,0,0,0,0,0,22.5702381,40.15013605,63.59,1,1.571428571,2,30.973762,76.55372114,137.327,1,1.492857143,2.15,3.772098989
528,3.66901624,24.72382867,0.536147866,550,1724.692308,3173,12.06,20.37230769,38.16,5.211664,8.550911692,10.48669,2.920459374,0.703811383,123.6153846,14,24.15384615,56,9,64.38461538,83,317.3,896.2923077,1687,2,11.69230769,15,3,3.692307692,6,107,133.1538462,215,0.89,1.800769231,2.19,2,2,2,0,2,3,0,0,0,0,0,0,20.44,31.38087912,63.59,1,1.769230769,2,28.0855,54.62812092,137.327,1,1.296153846,2.15,4.134074928
529,4.028737385,28.40210209,0.615475942,717.87,1508.705556,3560,10.64,22.53,38.16,5.211664,8.251462444,10.36001,3.197497239,0.745493763,136.7777778,16,30,56,9,56.66666667,88,388.36,764.7555556,1941,2,10,16,3,4.111111111,6,105,147.7777778,215,0.89,1.901111111,2.58,2,2,2,0,2.222222222,4,0,0.222222222,2,0,0,0,16.69,37.37715278,63.59,1,1.777777778,3,32.065,68.90811111,137.327,1,1.427777778,2.15,5.300699079
530,4.140306572,27.36892485,0.564532885,717.87,1734.840833,4682,14.02,20.93583333,38.16,5.211664,8.451905167,10.36001,3.162974745,0.803593969,130.4166667,16,30,56,9,60.91666667,88,388.36,831.21,2128,2,10.5,16,3,4.083333333,6,105,144.1666667,215,0.89,1.949166667,2.58,2,2,2,0,2.333333333,4,0,0.333333333,2,0,0,0,23.195,34.80567708,63.59,1,1.916666667,3,32.065,68.24033333,137.327,1,1.379166667,2.15,5.692298436
531,5.053989862,26.04209166,0.543320786,717.87,1817.996923,5731,10.85,20.03230769,38.16,5.211664,8.739554769,10.36001,3.148805508,0.795881751,131.1538462,16,34,73,9,63.61538462,88,388.36,975.9138462,3290,2,11.07692308,16,3,4.153846154,6,105,140.3846154,215,0.89,2.023846154,2.58,2,2,2,0,2.461538462,4,0,0.461538462,3,0,2.153846154,14,18.12,33.33115385,63.59,1,1.923076923,3,32.065,79.26128923,180.94788,1,1.334615385,2.15,5.672789738
532,4.056829366,28.75339873,0.57316608,717.87,1427.006923,2477,11.8,21.91923077,38.16,5.211664,8.105025231,10.36001,3.145180107,0.704205546,118,16,30.61538462,56,9,61.53846154,88,302.91,563.4107692,1000,2,11.23076923,16,3,4.076923077,6,105,141.4615385,215,0.89,1.941538462,2.58,2,2,2,0,2.307692308,4,0,1.538461538,10,0,0,0,18.8575,36.35254808,63.59,1,1.692307692,2,32.065,70.24684615,137.327,1,1.4,2.15,4.701445633
533,4.148772656,29.60304798,0.557921447,717.87,1357.497143,2345,15.53,22.02857143,38.16,5.211664,8.235675429,10.36001,3.202905455,0.710451848,125.2857143,16,32.14285714,56,9,63.57142857,88,388.36,569.0271429,1000,2,11.57142857,16,3,4.142857143,6,105,141.7142857,215,0.89,1.982857143,2.58,2,2,2,0,2.428571429,4,0,1.428571429,10,0,0,0,24.26,36.36964286,63.59,1,1.714285714,2,32.065,73.96171429,137.327,1,1.407142857,2.15,4.553288507
534,6.958596968,18.23117996,0.908801388,90.2,1201.018182,4098,9.09,24.17181818,38.16,5.211664,10.13761418,13.61805,2.749500948,0.751143875,110.2727273,8,31.81818182,78,9,56.45454545,87,54.8,579.1090909,2041.4,2,10.36363636,16,2,3.818181818,6,66,126.5454545,215,0.89,2.407272727,3.44,1,1.909090909,2,0,2.181818182,4,0,0.818181818,9,0,1.272727273,14,9.105,29.45545455,63.59,1,1.727272727,3,15.9994,76.39894545,195.084,0.6,1.231818182,2.15,5.52717846
535,4.147297268,26.93522141,0.557334037,717.87,1752.747059,4682,14.02,20.58823529,38.16,5.211664,8.491085647,10.36001,3.164266238,0.809876812,129.2941176,16,29.64705882,56,9,61.64705882,88,388.36,839.2705882,2128,2,10.58823529,16,3,4.058823529,6,105,143.2352941,215,0.89,1.961764706,2.58,2,2,2,0,2.352941176,4,0,0.352941176,2,0,0,0,23.195,34.22433824,63.59,1,1.941176471,3,32.065,67.27235294,137.327,1,1.367647059,2.15,5.703763375
536,5.267205817,26.04391145,0.56721901,717.87,1797.786818,4876,13.44,20.29318182,38.16,5.211664,8.547215,10.36001,3.130965265,0.829145322,128.6818182,16,35.27272727,72,9,62.22727273,88,388.36,912.3945455,2506,2,10.63636364,16,3,4.227272727,6,105,142.7272727,215,0.89,1.963181818,2.58,2,2,2,0,2.363636364,4,0,0.363636364,2,0,2.545454545,14,22.2,33.72633523,63.59,1,1.954545455,3,32.065,82.61090909,178.49,1,1.361363636,2.15,5.808539796
537,5.136328539,42.16010141,0.683186849,1860,2017.222222,2143,18.19,29.28444444,38.16,5.211664,6.72132,8.60839,3.759119977,0.803116189,201,51,53.77777778,56,9,42.77777778,85,903.78,957.2355556,1000,2,7.777777778,15,5,5.555555556,6,139,181.2222222,215,0.89,1.405555556,2.05,2,2,2,0,1.333333333,3,0,4.444444444,10,0,0,0,31.56,49.35444444,63.59,1,1.444444444,2,121.76,130.4083333,137.327,1.45,1.838888889,2.15,3.307823683
538,5.774009837,33.83946243,0.573839617,1156,1719.5,3200,7.11,23.35458333,38.16,5.139076,7.738441667,9.0096,3.411631177,0.799537898,183.5833333,11,48.41666667,56,2,62.83333333,90,370.87,856.7258333,1357.77,1,11.25,16,3,5.041666667,6,132,157.6666667,215,0.89,1.72375,2.1,1,1.833333333,2,0,2.333333333,4,0,7.083333333,10,0,0,0,11.07,38.77833333,63.59,1,1.833333333,3,22.98976928,117.6662404,137.327,1.35,1.597916667,2.15,3.397839035
539,4.389041948,22.85284921,0.610446455,717.87,1679.243103,3134,7.09,17.8837931,38.16,5.211664,8.616873586,10.36001,2.87409781,0.676791465,146.7586207,16,27.03448276,56,9,62.55172414,88,388.36,907.3586207,1811,2,10.89655172,16,3,3.896551724,6,105,135.2068966,215,0.89,2.023448276,2.58,2,2,2,0,2.068965517,4,0,1.655172414,6,0,0,0,10.73,29.45459052,63.59,1,2.068965517,3,32.065,60.40334483,137.327,1,1.348275862,2.15,4.727490779
540,4.370936227,31.18611818,0.671811942,550,1508,2477,11.8,25.33428571,38.16,5.211664,7.584909,10.48669,3.251059666,0.788212584,108.1428571,15,34.85714286,56,9,50,83,302.91,607.83,1000,2,9.142857143,15,3,4.428571429,6,107,155.4285714,215,0.89,1.578571429,2.19,2,2,2,0,1.428571429,3,0,1.428571429,10,0,0,0,18.8575,39.6197449,63.59,1,1.571428571,2,30.973762,82.08932657,137.327,1,1.535714286,2.15,3.652002711
541,5.299566454,25.87278129,0.565146912,717.87,1804.58963,4876,13.44,20.17185185,38.16,5.211664,8.561314593,10.36001,3.126714914,0.817148181,128.2962963,16,35.25925926,72,9,62.48148148,88,388.36,916.4355556,2506,2,10.66666667,16,3,4.222222222,6,105,142.4074074,215,0.89,1.967407407,2.58,2,2,2,0,2.37037037,4,0,0.37037037,2,0,2.592592593,14,22.2,33.52333333,63.59,1,1.962962963,3,32.065,82.5722963,178.49,1,1.357407407,2.15,5.820431407
542,6.965064009,15.72917765,0.697721978,90.2,1349.771429,5828,9.47,20.69,38.16,5.211664,10.99467871,13.61805,2.665404162,0.758946104,89.5,8,27.71428571,74,9,65.14285714,87,54.8,777.3714286,3695,2,11.57142857,16,2,3.428571429,6,66,111.6428571,215,0.89,2.739285714,3.44,2,2,2,0,2.571428571,4,0,0.571428571,4,0,2,14,9.105,21.7725,63.59,1,1.928571429,3,15.9994,65.9754,183.84,0.6,1.039285714,2.15,6.587044928
543,4.54518146,32.54726453,0.659373933,550,1564.857143,2875,16.29,25.97571429,38.16,5.211664,7.776997429,10.48669,3.347693058,0.733209003,119.1428571,15,37.57142857,56,9,50.85714286,83,317.3,636.7114286,1000,2,9.285714286,15,3,4.571428571,6,107,157.8571429,215,0.89,1.6,2.19,2,2,2,0,1.571428571,3,0,1.428571429,10,0,0,0,22.5702381,41.68081633,63.59,1,1.571428571,2,30.973762,89.08746943,137.327,1,1.557142857,2.15,3.646603973
544,5.753123041,22.12750147,0.961124025,90.2,1116.6,2143,17.36,27.76,38.16,5.211664,9.414857,13.61805,2.807442,1.570796327,120.5,8,32,56,9,48,87,54.8,527.4,1000,2,9,16,2,4,6,66,140.5,215,0.89,2.165,3.44,2,2,2,0,2,4,0,0,0,0,0,0,9.105,36.3475,63.59,1,1.5,2,15.9994,76.6632,137.327,0.6,1.375,2.15,5.48105469
545,5.087631341,13.99102274,0.319600191,887,2543.5,4200,4.39,8.67,12.95,8.29802,9.04331,9.7886,2.243429982,0.615479709,166,5,19,33,72,78,84,1090,1719,2348,13,14,15,2,3,4,84,101.5,119,2.04,2.11,2.18,2,2,2,1,2,3,0,5,10,0,0,0,7.1725,14.67375,22.175,2,2,2,10.811,42.8663,74.9216,0.85,1,1.15,4.712005265
546,8.574936007,21.28133702,0.463545252,1837,3018.5,4200,4.39,12.85,21.31,7.2855,7.79176,8.29802,2.580055225,0.615479709,89,5,44,83,72,79,86,544.4,1446.2,2348,13,14,15,2,4,6,84,116,148,2.02,2.03,2.04,2,2,2,1,2,3,0,5,10,0,7,14,7.1725,20.06125,32.95,2,2,2,10.811,109.8957,208.9804,0.85,1.225,1.6,3.66167143
547,5.591577963,17.2449099,0.371409422,958,2329,4200,4.39,11.085,16.42,7.72638,8.882295,9.75239,2.431503978,0.599212111,104.75,5,25.5,34,64,78.5,89,494,1173.4425,2348,11,14,16,2,3.5,4,84,114,132,1.9,2.26,2.55,1,1.75,2,0,2.25,4,0,7.5,10,0,0,0,7.1725,17.520625,25.92,2,2.25,3,10.811,58.06925,78.96,0.85,1.125,1.35,3.950557096
548,4.463245305,22.31995142,0.509825703,717.87,1789.424167,3743,4.85,16.04416667,22.39,5.5769,8.714397583,10.36001,2.941248802,0.752574307,110.8333333,4,26.5,57,13,66.33333333,88,302.91,680.0358333,1560,2,11.33333333,16,2,3.75,6,96,131.1666667,207,1.1,2.061666667,2.58,2,2,2,0,2.416666667,4,0,1.083333333,10,0,0,0,7.89,26.49567708,36.8975,1,2.166666667,3,9.012182,59.992216,138.90547,1,1.266666667,1.95,5.494640052
549,4.542265003,23.3054623,0.511136174,717.87,1778.424167,3743,4.85,16.37416667,22.39,5.5769,8.6966525,10.36001,2.977711548,0.760426969,117.0833333,4,28,57,13,66.41666667,88,388.36,690.6058333,1560,2,11.33333333,16,2,3.833333333,6,96,132.8333333,207,1.1,2.059166667,2.58,2,2,2,0,2.416666667,4,0,1.083333333,10,0,0,0,7.89,26.94588542,36.8975,1,2.166666667,3,9.012182,63.75013267,138.90547,1,1.2875,1.95,5.446270901
550,4.466682584,23.91488664,0.488254797,717.87,1738.0075,3743,4.85,16.57666667,22.39,5.5769,8.931821667,10.36001,3.007461511,0.745608975,119.3333333,4,28.16666667,57,13,67.25,88,388.36,730.1083333,1560,2,11.5,16,2,3.833333333,6,96,132.5833333,207,1.1,2.081666667,2.58,2,2,2,0,2.583333333,4,0,1.083333333,10,0,0,0,7.89,27.55421875,36.8975,1,2.166666667,3,9.012182,64.32863267,138.90547,1,1.279166667,1.95,5.388211263
551,4.196210957,22.92358342,0.525317563,717.87,1841.590833,3743,4.85,16.31083333,22.39,5.5769,8.761246667,10.36001,2.956348022,0.758522751,121.6666667,4,25.66666667,57,11,61.08333333,88,388.36,805.96,1814,2,10.5,16,2,3.75,6,96,135.1666667,207,1.1,2.024166667,2.58,2,2,2,0,2.333333333,4,0,0.333333333,1,0,0,0,7.89,26.77713542,36.8975,1,2.25,3,9.012182,57.928292,138.90547,1,1.291666667,1.95,5.921679701
552,2.355668427,14.47790034,0.312125317,717.87,1729.935,2742,4.85,10.19,15.53,9.3227,9.841355,10.36001,2.269157076,0.615479709,132,4,10,16,67,77.5,88,388.36,974.18,1560,2,9,16,2,2.5,3,96,100.5,105,1.57,2.075,2.58,2,2,2,0,2,4,0,0,0,0,0,0,7.89,16.8384375,25.786875,1,1.5,2,9.012182,20.538591,32.065,1,1.025,1.05,4.872177
553,3.274113767,6.217458199,0.345257501,77.36,1799.18,4300,4.85,9.305,13.54,9.3227,12.4128,14.5341,1.720244943,0.599244771,194,4,6,7,67,77,82,63.05,1377.275,3823,2,11.5,15,2,2,2,71,78.5,96,1.57,2.55,3.04,2,2,2,0,2,3,0,0,0,0,0,0,5.64,10.766875,14.76875,1,1.75,2,9.012182,12.2590705,14.0067,0.65,0.7625,1.05,5.920819503
554,2.967498763,6.997931986,0.411109093,90.2,1416.1,2742,4.85,11.105,17.36,9.3227,11.470375,13.61805,1.766998315,0.727769627,103,4,6,8,67,77,87,54.8,807.4,1560,2,9,16,2,2,2,66,81,96,1.57,2.505,3.44,2,2,2,0,2,4,0,0,0,0,0,0,7.89,8.4975,9.105,1,1.5,2,9.012182,12.505791,15.9994,0.6,0.825,1.05,6.678643987
555,4.194882439,17.41184015,0.322185205,958,1850,2742,4.85,10.635,16.42,9.3227,9.537545,9.75239,2.413112611,0.615479709,104,4,19,34,67,78,89,494,1027,1560,2,9,16,2,3,4,96,108,120,1.57,2.06,2.55,2,2,2,0,2,4,0,5,10,0,0,0,7.89,16.905,25.92,1,1.5,2,9.012182,43.986091,78.96,1.05,1.1,1.15,4.017441065
556,4.004123885,19.38143316,0.298811502,887,1922.25,3173,4.85,10.7025,12.95,8.15168,9.262895,9.7886,2.502594929,0.585571758,188.25,4,21,33,67,78.25,84,1090,1356.75,1687,2,11.5,15,2,3.25,4,96,111.25,119,1.57,1.9575,2.18,2,2,2,0,2,3,0,5,10,0,0,0,7.89,18.17,22.175,1,1.75,2,9.012182,46.7352205,74.9216,1.05,1.1125,1.15,3.778638319
557,3.188203668,8.478088806,0.375232595,77.36,1517.43,3173,4.85,10.9975,13.54,8.15168,11.635645,14.5341,1.887297505,0.578898623,202.25,4,8,14,67,77.25,82,63.05,843.275,1687,2,11.5,15,2,2.25,3,71,87.25,111,1.57,2.3875,3.04,2,2,2,0,2,3,0,0,0,0,0,0,7.89,14.466875,20.44,1,1.75,2,9.012182,16.2777705,28.0855,0.65,0.8625,1.1,5.913320412
558,2.443634992,16.82620711,0.279354526,550,1753.75,3173,4.85,12.7375,17.02,8.15168,9.61194,10.48669,2.386879167,0.585522985,106.25,4,12,15,67,77.75,83,317.3,970.4,1687,2,11.5,15,2,2.75,3,96,105.25,111,1.57,1.9625,2.19,2,2,2,0,2,3,0,0,0,0,0,0,7.89,18.36761905,22.5702381,1,1.75,2,9.012182,24.7613015,30.973762,1,1.0375,1.1,4.216451879
559,4.985107254,22.75275673,0.359145241,1261,2001.5,2742,4.85,12.655,20.46,9.0096,9.16615,9.3227,2.638197918,0.615479709,173,4,28,52,67,78.5,90,722.66,1141.33,1560,2,9,16,2,3.5,5,96,117,138,1.57,1.835,2.1,2,2,2,0,2,4,0,5,10,0,0,0,7.89,21.32666667,34.76333333,1,1.5,2,9.012182,68.306091,127.6,1.05,1.225,1.4,3.463125825
560,3.812705901,41.83340913,0.686760088,1032,1542,1837,21.31,31.15,45.94,4.3406633,5.913107767,7.2855,3.771292411,0.959055264,155.3333333,19,40.66666667,83,3,32,86,336.53,665.31,1115,1,6,15,4,4.666666667,6,148,175.6666667,203,0.82,1.28,2.02,1,1.666666667,2,0,1,3,0,3.333333333,10,0,4.666666667,14,32.95,47.94222222,73.10666667,1,1.333333333,2,39.0983,96.05223333,208.9804,1.6,1.866666667,2.2,2.476269383
561,4.743939496,33.73583553,0.652277048,1757,1783.666667,1837,21.31,24.57,26.2,6.11316,6.50394,7.2855,3.531866309,0.885964662,154,20,41,83,7,33.33333333,86,544.4,924.8,1115,2,6.333333333,15,4,4.666666667,6,148,166.6666667,176,1,1.34,2.02,2,2,2,0,1,3,0,3.333333333,10,0,4.666666667,14,32.95,36.16333333,37.77,1,1.333333333,2,40.078,96.3788,208.9804,1.6,1.733333333,1.8,2.88139361
562,4.220610567,30.50733665,0.541864285,717.87,1249.354286,3093,13.63,24,70.94,3.893905,8.645553571,10.36001,3.175779172,0.729837855,106.5714286,16,33.42857143,83,5,74.57142857,88,301.59,515.8328571,1211.4,1,13.42857143,16,3,4,6,105,133.1428571,244,0.79,2.162857143,2.58,1,1.857142857,2,0,3,4,0,2.857142857,10,0,2,14,23.005,39.26678571,115.765,1,1.857142857,2,32.065,77.54083599,208.9804,1,1.35,2.6,3.891617998
563,4.689594847,35.9415475,0.689710437,717.87,1054.185,1837,15.53,30.8275,70.94,3.893905,7.97485625,10.36001,3.412060773,0.72908403,95.25,16,42.5,83,5,66.75,88,301.59,405.6775,544.4,1,12,16,3,4.5,6,105,150.5,244,0.79,1.9925,2.58,1,1.75,2,0,2.75,4,0,2.5,10,0,3.5,14,25.786875,50.0721875,115.765,1,1.75,2,32.065,101.503963,208.9804,1,1.55,2.6,3.517696741
564,3.924199764,30.118338,0.536502294,717.87,1260.782857,3173,12.06,23.77571429,70.94,3.893905,8.681589286,10.36001,3.138200349,0.736379207,106.8571429,14,30.85714286,83,5,74.42857143,88,301.59,583.7757143,1687,1,13.42857143,16,3,3.857142857,6,105,131.8571429,244,0.79,2.147142857,2.58,1,1.857142857,2,0,3,4,0,1.428571429,10,0,2,14,20.44,38.90035714,115.765,1,1.857142857,2,28.0855,71.17590741,208.9804,1,1.328571429,2.6,4.179704826
565,3.984448888,26.73058943,0.463331745,717.87,1261.925714,3093,13.63,20.42857143,45.94,4.3406633,8.709376186,10.36001,3.067257801,0.706575623,106.5714286,16,28.28571429,83,3,74.28571429,88,336.53,520.8242857,1211.4,1,13.42857143,16,3,3.714285714,6,105,127.2857143,203,0.82,2.167142857,2.58,1,1.857142857,2,0,3,4,0,2.857142857,10,0,2,14,23.005,33.1727381,73.10666667,1,1.857142857,2,32.065,64.13981429,208.9804,1,1.292857143,2.2,3.88448793
566,4.049425747,29.01804881,0.474853587,717.87,1251.782857,3093,13.63,21.83142857,55.76,4.177128,8.686014,10.36001,3.127550885,0.724093188,106.5714286,16,30.85714286,83,4,74.42857143,88,312.46,517.3857143,1211.4,1,13.42857143,16,3,3.857142857,6,105,129.7142857,220,0.82,2.167142857,2.58,1,1.857142857,2,0,3,4,0,2.857142857,10,0,2,14,23.005,35.68928571,90.7225,1,1.857142857,2,32.065,70.76402857,208.9804,1,1.314285714,2.35,3.883175753
567,4.363566011,34.55153986,0.732207499,1032,1410.666667,1837,14,27.08333333,45.94,4.3406633,6.424132767,7.646235,3.541488161,0.96411152,145,12,38,83,3,52.33333333,86,336.53,601.31,923,1,6,15,3,4.333333333,6,141,164,203,0.82,1.383333333,2.02,1,1.666666667,2,0,1,3,0,3.333333333,10,0,4.666666667,14,22.89,42.98222222,73.10666667,1,1.333333333,2,24.305,90.79456667,208.9804,1.5,1.766666667,2.2,2.118767795
568,3.590978338,26.71624437,0.449645981,717.87,1273.354286,3173,12.06,20.20428571,45.94,4.3406633,8.7454119,10.36001,3.041692872,0.727123806,106.8571429,14,25.71428571,83,3,74.14285714,88,336.53,588.7671429,1687,1,13.42857143,16,3,3.571428571,6,105,126,203,0.82,2.151428571,2.58,1,1.857142857,2,0,3,4,0,1.428571429,10,0,2,14,20.44,32.80630952,73.10666667,1,1.857142857,2,28.0855,57.77488571,208.9804,1,1.271428571,2.2,4.173295059
569,2.895821354,46.77367971,0.80688541,1032,1233.25,1837,21.31,39.7825,45.94,4.3406633,5.076872475,7.2855,3.975277533,0.882093508,174.75,19,35,83,3,23.75,86,336.53,388.4975,544.4,1,4.5,15,4,4.5,6,148,189.25,203,0.82,1.12,2.02,1,1.25,2,0,0.75,3,0,2.5,10,0,3.5,14,32.95,63.0675,73.10666667,1,1.25,2,39.0983,81.568825,208.9804,1.6,2.05,2.2,1.66830906
570,7.787948508,37.08794924,0.650031094,1837,2790,3743,21.31,21.85,22.39,5.5769,6.4312,7.2855,3.33486,1.570796327,103,57,70,83,13,49.5,86,544.4,868.7,1193,3,9,15,6,6,6,148,177.5,207,1.1,1.56,2.02,2,2,2,0,1.5,3,1,5.5,10,0,7,14,32.95,34.92375,36.8975,2,2.5,3,138.90547,173.942935,208.9804,1.6,1.775,1.95,4.45808706
571,5.05844564,29.42767165,0.678752822,717.87,1058.435,1837,15.53,27.0325,55.76,4.177128,8.045662,10.36001,3.194347644,0.961262359,95.25,16,38,83,4,66.5,88,312.46,408.395,544.4,1,12,16,3,4.25,6,105,144.5,220,0.82,2,2.58,1,1.75,2,0,2.75,4,0,2.5,10,0,3.5,14,25.786875,43.8115625,90.7225,1,1.75,2,32.065,89.64455,208.9804,1,1.4875,2.35,3.558084208
572,3.812763632,28.04716781,0.478017814,717.87,1263.211429,3173,12.06,21.60714286,55.76,4.177128,8.722049714,10.36001,3.081507259,0.724603713,106.8571429,14,28.28571429,83,4,74.28571429,88,312.46,585.3285714,1687,1,13.42857143,16,3,3.714285714,6,105,128.4285714,220,0.82,2.151428571,2.58,1,1.857142857,2,0,3,4,0,1.428571429,10,0,2,14,20.44,35.32285714,90.7225,1,1.857142857,2,28.0855,64.3991,208.9804,1,1.292857143,2.35,4.168074546
573,7.12551493,27.81893487,0.487669436,717.87,1254.685,1837,15.53,17.3975,21.31,6.108194,8.5284285,10.36001,3.120489823,0.955821842,86.5,16,49,83,76,84.5,88,388.36,474.53,577,13,15,16,3,4.5,6,105,125.75,148,1.62,2.2,2.58,2,2,2,1,3,4,0,5,10,0,7,14,25.786875,27.8584375,32.95,2,2,2,32.065,119.373425,208.9804,1,1.375,1.9,3.520310507
574,5.442553275,30.91600883,0.562931187,1363,1631.4,1837,14,19.364,26.2,6.11316,7.195326,7.646235,3.264427736,0.795657302,127.4,12,42,83,7,63,86,544.4,809.96,1115,2,7.2,15,3,4.4,6,141,150.8,176,1,1.532,2.02,2,2,2,0,1.2,3,0,4,10,0,5.6,14,22.89,29.89,37.77,1,1.4,2,24.305,101.32976,208.9804,1.5,1.6,1.8,2.538640312
575,4.972234044,31.94375799,0.682766896,717.87,1019.135,1837,13,27.515,70.94,3.893905,8.315268,10.36001,3.23870169,0.76057592,102.6,16,40.4,83,5,69.2,88,301.59,422.8,594.22,1,12.4,16,3,4.4,6,105,145.3,244,0.79,2.021,2.58,1,1.8,2,0,2.6,4,0,3,10,0,2.8,14,19.495,44.5859375,115.765,1,1.9,3,32.065,95.65077038,208.9804,1,1.495,2.6,3.440121805
576,4.905504735,30.78724482,0.69122414,717.87,1033.135,1837,9.16,27.131,70.94,3.893905,8.3553059,10.36001,3.171820945,0.748485202,102.6,16,38.6,83,5,69.1,88,301.59,432.646,692.68,1,12.4,16,3,4.3,6,105,143.1,244,0.79,2.017,2.58,1,1.8,2,0,2.6,4,0,3,10,0,2.8,14,13.96,44.0324375,115.765,1,1.9,3,32.065,90.95057038,208.9804,1,1.475,2.6,3.512036224
577,4.7792383,24.34673625,0.339634271,717.87,1331.122,2477,11.8,15.781,21.31,5.78636,8.7017581,10.36001,2.932460334,0.724169507,77.4,16,30.8,83,74,83.8,88,302.91,403.697,544.4,13,15,16,3,3.8,6,105,118.4,148,1.78,2.287,2.58,2,2,2,1,3,4,0,4,10,0,1.4,14,18.8575,25.504875,32.95,2,2,2,32.065,70.07294,208.9804,1,1.2,1.6,3.879165565
578,4.389431299,25.76176195,0.29011985,717.87,1380.354286,2477,11.8,15.29,21.31,5.999301,8.674877429,10.36001,2.925025527,0.654927695,60,16,29.85714286,83,74,83.71428571,88,302.91,386.2371429,544.4,13,15,16,3,3.714285714,6,105,116,148,1.81,2.28,2.58,2,2,2,1,3,4,0,4.285714286,10,0,2,14,18.8575,24.83035714,32.95,2,2,2,32.065,68.09805714,208.9804,1,1.171428571,1.6,3.964263619
579,6.650783462,26.63721641,0.349708876,629.88,1025.051429,1837,14.09,16.97571429,21.31,7.2855,9.492648571,10.4375,3.068098706,0.765279896,67.14285714,16,44.28571429,83,71,85,88,234.32,410.9371429,544.4,12,15.14285714,16,3,4.285714286,6,105,121.1428571,148,2,2.337142857,2.58,2,2,2,0,3.142857143,4,0,4.285714286,10,0,6,14,25.23758621,27.75501232,32.95,2,2.142857143,3,32.065,106.6872571,208.9804,1,1.242857143,1.6,3.288394097
580,5.21414729,24.75171099,0.362016201,717.87,1300.988667,2345,15.53,16.362,21.31,5.78636,8.730435333,10.36001,2.991150542,0.745939178,80.66666667,16,33.73333333,83,75,84.26666667,88,388.36,420.2026667,544.4,13,15.06666667,16,3,3.933333333,6,105,120.6,148,1.78,2.292,2.58,2,2,2,1,3.066666667,4,0,4,10,0,1.866666667,14,24.26,26.33479167,32.95,2,2,2,32.065,77.72118667,208.9804,1,1.226666667,1.6,3.796557277
581,9.060332735,17.07979487,0.433598948,90.2,788.92,1837,17.36,18.94,21.31,7.2855,11.08503,13.61805,2.667154324,0.775866711,12,8,38,83,86,86.6,87,54.8,250.64,544.4,15,15.6,16,2,3.6,6,66,98.8,148,2.02,2.872,3.44,2,2,2,3,3.6,4,0,4,10,0,5.6,14,9.105,18.643,32.95,2,2,2,15.9994,93.1918,208.9804,0.6,1,1.6,4.725096706
582,6.930993233,25.78654685,0.418262144,717.87,1223.925714,2022,15.53,17.57142857,21.31,7.2855,9.061095714,10.36001,3.101155051,0.769689974,75.57142857,16,44.57142857,83,81,86.42857143,88,388.36,463.2642857,600.61,14,15.42857143,16,3,4.285714286,6,105,123.1428571,148,2.02,2.384285714,2.58,2,2,2,2,3.428571429,4,0,4.285714286,10,0,6,14,25.786875,28.16535714,32.95,2,2,2,32.065,107.6315429,208.9804,1,1.285714286,1.8,3.777649101
583,6.836898425,27.2013619,0.443608751,717.87,1277.02,2022,15.53,17.32545455,21.31,7.2855,8.998268182,10.36001,3.086303426,0.80099487,101.7272727,16,46.18181818,83,81,85.72727273,88,388.36,474.6172727,600.61,14,15.27272727,16,3,4.363636364,6,105,124,148,2.02,2.41,2.58,2,2,2,2,3.272727273,4,0,4.545454545,10,0,6.363636364,14,25.786875,27.72284091,32.95,2,2,2,32.065,111.9955273,208.9804,1,1.327272727,1.8,3.84688481
